word,count,weight,proportion
女儿,2116,1.0,1.0
女性,1635,0.7727272727272727,0.7726843100189036
家暴,1474,0.696969696969697,0.6965973534971645
选票,1041,0.49242424242424243,0.4919659735349716
投票,753,0.3560606060606061,0.3558601134215501
母亲,737,0.3484848484848485,0.3482986767485822
丈夫,641,0.30303030303030304,0.30293005671077505
莉娅,625,0.29545454545454547,0.2953686200378072
明天,545,0.25757575757575757,0.2575614366729679
妈妈,464,0.2196969696969697,0.21928166351606806
口红,464,0.2196969696969697,0.21928166351606806
私奔,448,0.21212121212121213,0.21172022684310018
男人,416,0.19696969696969696,0.19659735349716445
婚纱,368,0.17424242424242425,0.17391304347826086
女性主义,352,0.16666666666666666,0.166351606805293
咖啡馆,336,0.1590909090909091,0.15879017013232513
暴力,320,0.15151515151515152,0.15122873345935728
结尾,288,0.13636363636363635,0.13610586011342155
家庭,272,0.12878787878787878,0.1285444234404537
情书,256,0.12121212121212122,0.12098298676748583
女人,256,0.12121212121212122,0.12098298676748583
出走,256,0.12121212121212122,0.12098298676748583
叙事,256,0.12121212121212122,0.12098298676748583
老公,224,0.10606060606060606,0.10586011342155009
投票权,208,0.09848484848484848,0.09829867674858223
意大利,208,0.09848484848484848,0.09829867674858223
母女,208,0.09848484848484848,0.09829867674858223
全片,208,0.09848484848484848,0.09829867674858223
擦掉,208,0.09848484848484848,0.09829867674858223
权利,208,0.09848484848484848,0.09829867674858223
男性,208,0.09848484848484848,0.09829867674858223
看到,192,0.09090909090909091,0.09073724007561437
婚姻,192,0.09090909090909091,0.09073724007561437
逃离,192,0.09090909090909091,0.09073724007561437
观众,192,0.09090909090909091,0.09073724007561437
炸掉,176,0.08333333333333333,0.0831758034026465
片子,176,0.08333333333333333,0.0831758034026465
反抗,176,0.08333333333333333,0.0831758034026465
生活,160,0.07575757575757576,0.07561436672967864
未婚夫,160,0.07575757575757576,0.07561436672967864
觉醒,160,0.07575757575757576,0.07561436672967864
塞拉,144,0.06818181818181818,0.06805293005671077
闺蜜,144,0.06818181818181818,0.06805293005671077
巧克力,144,0.06818181818181818,0.06805293005671077
父权,128,0.06060606060606061,0.06049149338374291
妻子,128,0.06060606060606061,0.06049149338374291
伊万诺,128,0.06060606060606061,0.06049149338374291
女权,128,0.06060606060606061,0.06049149338374291
镜头,128,0.06060606060606061,0.06049149338374291
咖啡店,128,0.06060606060606061,0.06049149338374291
女婿,128,0.06060606060606061,0.06049149338374291
公公,128,0.06060606060606061,0.06049149338374291
重蹈覆辙,112,0.05303030303030303,0.052930056710775046
救赎,112,0.05303030303030303,0.052930056710775046
命运,112,0.05303030303030303,0.052930056710775046
结局,112,0.05303030303030303,0.052930056710775046
黑色幽默,112,0.05303030303030303,0.052930056710775046
一边,112,0.05303030303030303,0.052930056710775046
消解,112,0.05303030303030303,0.052930056710775046
逃跑,112,0.05303030303030303,0.052930056710775046
情节,112,0.05303030303030303,0.052930056710775046
大兵,112,0.05303030303030303,0.052930056710775046
家庭暴力,112,0.05303030303030303,0.052930056710775046
女主角,112,0.05303030303030303,0.052930056710775046
男朋友,112,0.05303030303030303,0.052930056710775046
铺垫,96,0.045454545454545456,0.045368620037807186
离开,96,0.045454545454545456,0.045368620037807186
证件,96,0.045454545454545456,0.045368620037807186
握紧,96,0.045454545454545456,0.045368620037807186
上学,96,0.045454545454545456,0.045368620037807186
船票,96,0.045454545454545456,0.045368620037807186
人群,96,0.045454545454545456,0.045368620037807186
选择,96,0.045454545454545456,0.045368620037807186
母职,96,0.045454545454545456,0.045368620037807186
参政,96,0.045454545454545456,0.045368620037807186
选举,96,0.045454545454545456,0.045368620037807186
社会,96,0.045454545454545456,0.045368620037807186
完全,96,0.045454545454545456,0.045368620037807186
自由,80,0.03787878787878788,0.03780718336483932
自我,80,0.03787878787878788,0.03780718336483932
一张,80,0.03787878787878788,0.03780718336483932
初恋,80,0.03787878787878788,0.03780718336483932
完票,80,0.03787878787878788,0.03780718336483932
希望,80,0.03787878787878788,0.03780718336483932
施暴,80,0.03787878787878788,0.03780718336483932
相信,80,0.03787878787878788,0.03780718336483932
奔跑,80,0.03787878787878788,0.03780718336483932
依然,80,0.03787878787878788,0.03780718336483932
紧握,80,0.03787878787878788,0.03780718336483932
Delia,80,0.03787878787878788,0.03780718336483932
苦难,80,0.03787878787878788,0.03780718336483932
一幕,80,0.03787878787878788,0.03780718336483932
方式,80,0.03787878787878788,0.03780718336483932
反转,80,0.03787878787878788,0.03780718336483932
宝拉,80,0.03787878787878788,0.03780718336483932
莱西,80,0.03787878787878788,0.03780718336483932
逆来顺受,80,0.03787878787878788,0.03780718336483932
亲家,80,0.03787878787878788,0.03780718336483932
结婚,80,0.03787878787878788,0.03780718336483932
男主,80,0.03787878787878788,0.03780718336483932
尼诺,80,0.03787878787878788,0.03780718336483932
男权,80,0.03787878787878788,0.03780718336483932
勇气,64,0.030303030303030304,0.030245746691871456
学费,64,0.030303030303030304,0.030245746691871456
改变,64,0.030303030303030304,0.030245746691871456
读书,64,0.030303030303030304,0.030245746691871456
整部,64,0.030303030303030304,0.030245746691871456
传递,64,0.030303030303030304,0.030245746691871456
找到,64,0.030303030303030304,0.030245746691871456
宏大,64,0.030303030303030304,0.030245746691871456
愤怒,64,0.030303030303030304,0.030245746691871456
双人舞,64,0.030303030303030304,0.030245746691871456
订婚,64,0.030303030303030304,0.030245746691871456
炸毁,64,0.030303030303030304,0.030245746691871456
托举,64,0.030303030303030304,0.030245746691871456
母爱,64,0.030303030303030304,0.030245746691871456
