word,count,weight,proportion
女性,2459,1.0,1.0
女儿,2308,0.9385964912280702,0.9385929239528263
出走,2006,0.8157894736842105,0.815778771858479
李红,1855,0.7543859649122807,0.7543716958113054
母亲,1358,0.5526315789473685,0.5522570150467669
妈妈,1186,0.4824561403508772,0.48230988206588044
家庭,1100,0.4473684210526316,0.4473363155754372
咏梅,905,0.3684210526315789,0.368035786905246
苏敏,884,0.35964912280701755,0.3594957299715331
丈夫,733,0.2982456140350877,0.2980886539243595
姜武,690,0.2807017543859649,0.2806018706791379
孙大勇,668,0.2719298245614035,0.2716551443676291
决心,647,0.2631578947368421,0.2631150874339162
阿姨,625,0.2543859649122807,0.2541683611224075
困境,625,0.2543859649122807,0.2541683611224075
男性,560,0.22807017543859648,0.2277348515656771
女人,474,0.19298245614035087,0.19276128507523382
困住,409,0.16666666666666666,0.16632777551850345
孩子,388,0.15789473684210525,0.15778771858479057
母职,388,0.15789473684210525,0.15778771858479057
人生,366,0.14912280701754385,0.14884099227328182
父权,366,0.14912280701754385,0.14884099227328182
片子,366,0.14912280701754385,0.14884099227328182
婚姻,345,0.14035087719298245,0.14030093533956894
镜头,301,0.12280701754385964,0.12240748271655144
我妈,280,0.11403508771929824,0.11386742578283855
剥削,280,0.11403508771929824,0.11386742578283855
真实,280,0.11403508771929824,0.11386742578283855
老公,280,0.11403508771929824,0.11386742578283855
男人,280,0.11403508771929824,0.11386742578283855
结婚,280,0.11403508771929824,0.11386742578283855
父亲,258,0.10526315789473684,0.10492069947132981
母女,258,0.10526315789473684,0.10492069947132981
生活,258,0.10526315789473684,0.10492069947132981
共情,237,0.09649122807017543,0.09638064253761691
家暴,237,0.09649122807017543,0.09638064253761691
自由,237,0.09649122807017543,0.09638064253761691
痛苦,237,0.09649122807017543,0.09638064253761691
原型,237,0.09649122807017543,0.09638064253761691
离婚,237,0.09649122807017543,0.09638064253761691
压迫,237,0.09649122807017543,0.09638064253761691
牢笼,215,0.08771929824561403,0.08743391622610817
觉醒,215,0.08771929824561403,0.08743391622610817
女性主义,215,0.08771929824561403,0.08743391622610817
晓雪,215,0.08771929824561403,0.08743391622610817
自驾游,215,0.08771929824561403,0.08743391622610817
片尾,215,0.08771929824561403,0.08743391622610817
女权,215,0.08771929824561403,0.08743391622610817
社会,215,0.08771929824561403,0.08743391622610817
女婿,215,0.08771929824561403,0.08743391622610817
刻意,194,0.07894736842105263,0.07889385929239529
电影院,194,0.07894736842105263,0.07889385929239529
妻子,194,0.07894736842105263,0.07889385929239529
一代,194,0.07894736842105263,0.07889385929239529
重男轻女,194,0.07894736842105263,0.07889385929239529
全片,194,0.07894736842105263,0.07889385929239529
娜拉,194,0.07894736842105263,0.07889385929239529
男权,194,0.07894736842105263,0.07889385929239529
真人真事,194,0.07894736842105263,0.07889385929239529
自我,194,0.07894736842105263,0.07889385929239529
我爸,172,0.07017543859649122,0.06994713298088653
尹丽川,172,0.07017543859649122,0.06994713298088653
牺牲,172,0.07017543859649122,0.06994713298088653
现实,172,0.07017543859649122,0.06994713298088653
表演,172,0.07017543859649122,0.06994713298088653
关系,172,0.07017543859649122,0.06994713298088653
观众,172,0.07017543859649122,0.06994713298088653
不会,150,0.06140350877192982,0.061000406669377796
吴倩,150,0.06140350877192982,0.061000406669377796
恐怖片,150,0.06140350877192982,0.061000406669377796
出去,150,0.06140350877192982,0.061000406669377796
看到,150,0.06140350877192982,0.061000406669377796
问题,150,0.06140350877192982,0.061000406669377796
家务,150,0.06140350877192982,0.061000406669377796
弟弟,150,0.06140350877192982,0.061000406669377796
希望,150,0.06140350877192982,0.061000406669377796
理解,150,0.06140350877192982,0.061000406669377796
性别,150,0.06140350877192982,0.061000406669377796
一辈,150,0.06140350877192982,0.061000406669377796
创作者,150,0.06140350877192982,0.061000406669377796
带娃,150,0.06140350877192982,0.061000406669377796
选择,150,0.06140350877192982,0.061000406669377796
抑郁,129,0.05263157894736842,0.05246034973566491
外婆,129,0.05263157894736842,0.05246034973566491
逃离,129,0.05263157894736842,0.05246034973566491
自驾,129,0.05263157894736842,0.05246034973566491
金智英,129,0.05263157894736842,0.05246034973566491
张本,129,0.05263157894736842,0.05246034973566491
窒息,129,0.05263157894736842,0.05246034973566491
自私,129,0.05263157894736842,0.05246034973566491
整部,129,0.05263157894736842,0.05246034973566491
压榨,129,0.05263157894736842,0.05246034973566491
PS,129,0.05263157894736842,0.05246034973566491
一生,129,0.05263157894736842,0.05246034973566491
大男子主义,129,0.05263157894736842,0.05246034973566491
孙晓雪,129,0.05263157894736842,0.05246034973566491
付出,129,0.05263157894736842,0.05246034973566491
永远,129,0.05263157894736842,0.05246034973566491
知道,129,0.05263157894736842,0.05246034973566491
梦想,129,0.05263157894736842,0.05246034973566491
叙事,129,0.05263157894736842,0.05246034973566491
剧情,129,0.05263157894736842,0.05246034973566491
人设,129,0.05263157894736842,0.05246034973566491
需要,107,0.043859649122807015,0.04351362342415616
想要,107,0.043859649122807015,0.04351362342415616
只会,107,0.043859649122807015,0.04351362342415616
家里,107,0.043859649122807015,0.04351362342415616
逼仄,107,0.043859649122807015,0.04351362342415616
规训,107,0.043859649122807015,0.04351362342415616
委屈,107,0.043859649122807015,0.04351362342415616
代际,107,0.043859649122807015,0.04351362342415616
地久天长,107,0.043859649122807015,0.04351362342415616
愿意,107,0.043859649122807015,0.04351362342415616
懦弱,107,0.043859649122807015,0.04351362342415616
同学会,107,0.043859649122807015,0.04351362342415616
事理,107,0.043859649122807015,0.04351362342415616
结构性,107,0.043859649122807015,0.04351362342415616
