word,count,weight,proportion
妈妈,1192,1.0,1.0
女儿,1027,0.8620689655172413,0.8615771812080537
长镜头,719,0.603448275862069,0.6031879194630873
母亲,719,0.603448275862069,0.6031879194630873
镜头,493,0.41379310344827586,0.41359060402684567
七天,493,0.41379310344827586,0.41359060402684567
女性,431,0.3620689655172414,0.3615771812080537
观众,431,0.3620689655172414,0.3615771812080537
儿子,411,0.3448275862068966,0.3447986577181208
李冬梅,369,0.3103448275862069,0.30956375838926176
孝顺,369,0.3103448275862069,0.30956375838926176
外婆,349,0.29310344827586204,0.29278523489932884
情感,308,0.25862068965517243,0.25838926174496646
吃饭,308,0.25862068965517243,0.25838926174496646
克制,287,0.2413793103448276,0.2407718120805369
姥姥,287,0.2413793103448276,0.2407718120805369
难产,267,0.22413793103448276,0.22399328859060402
映后,246,0.20689655172413793,0.2063758389261745
真实,246,0.20689655172413793,0.2063758389261745
记忆,226,0.1896551724137931,0.18959731543624161
重男轻女,205,0.1724137931034483,0.17197986577181207
女性主义,205,0.1724137931034483,0.17197986577181207
看到,205,0.1724137931034483,0.17197986577181207
我会,184,0.15517241379310345,0.15436241610738255
时间,184,0.15517241379310345,0.15436241610738255
画面,164,0.13793103448275862,0.13758389261744966
坟前,164,0.13793103448275862,0.13758389261744966
表达,164,0.13793103448275862,0.13758389261744966
母亲节,164,0.13793103448275862,0.13758389261744966
片子,164,0.13793103448275862,0.13758389261744966
爸爸,164,0.13793103448275862,0.13758389261744966
场景,164,0.13793103448275862,0.13758389261744966
小咸,143,0.1206896551724138,0.11996644295302013
阿巴斯,143,0.1206896551724138,0.11996644295302013
去世,143,0.1206896551724138,0.11996644295302013
农村,143,0.1206896551724138,0.11996644295302013
观影,143,0.1206896551724138,0.11996644295302013
生命,143,0.1206896551724138,0.11996644295302013
沉默,143,0.1206896551724138,0.11996644295302013
女人,143,0.1206896551724138,0.11996644295302013
孩子,143,0.1206896551724138,0.11996644295302013
影像,123,0.10344827586206896,0.10318791946308725
妹妹,123,0.10344827586206896,0.10318791946308725
文艺片,123,0.10344827586206896,0.10318791946308725
死亡,123,0.10344827586206896,0.10318791946308725
葬礼,102,0.08620689655172414,0.08557046979865772
生育,102,0.08620689655172414,0.08557046979865772
创作者,102,0.08620689655172414,0.08557046979865772
第七日,102,0.08620689655172414,0.08557046979865772
母女,102,0.08620689655172414,0.08557046979865772
医院,102,0.08620689655172414,0.08557046979865772
父亲,102,0.08620689655172414,0.08557046979865772
字幕,102,0.08620689655172414,0.08557046979865772
生活,102,0.08620689655172414,0.08557046979865772
舅妈,102,0.08620689655172414,0.08557046979865772
怀孕,102,0.08620689655172414,0.08557046979865772
无常,102,0.08620689655172414,0.08557046979865772
台词,82,0.06896551724137931,0.06879194630872483
情绪,82,0.06896551724137931,0.06879194630872483
平遥,82,0.06896551724137931,0.06879194630872483
讲述,82,0.06896551724137931,0.06879194630872483
回忆,82,0.06896551724137931,0.06879194630872483
私人化,82,0.06896551724137931,0.06879194630872483
展现,82,0.06896551724137931,0.06879194630872483
孕妇,82,0.06896551724137931,0.06879194630872483
荧幕,82,0.06896551724137931,0.06879194630872483
片尾,82,0.06896551724137931,0.06879194630872483
山村,82,0.06896551724137931,0.06879194630872483
第五天,82,0.06896551724137931,0.06879194630872483
冷静,82,0.06896551724137931,0.06879194630872483
女孩,82,0.06896551724137931,0.06879194630872483
路上,82,0.06896551724137931,0.06879194630872483
纪录片,82,0.06896551724137931,0.06879194630872483
情节,82,0.06896551724137931,0.06879194630872483
担架,82,0.06896551724137931,0.06879194630872483
大山,82,0.06896551724137931,0.06879194630872483
日常,82,0.06896551724137931,0.06879194630872483
姐姐,82,0.06896551724137931,0.06879194630872483
伟大,82,0.06896551724137931,0.06879194630872483
长明灯,82,0.06896551724137931,0.06879194630872483
叙事,82,0.06896551724137931,0.06879194630872483
夜路,61,0.05172413793103448,0.051174496644295304
眼泪,61,0.05172413793103448,0.051174496644295304
远景,61,0.05172413793103448,0.051174496644295304
思念,61,0.05172413793103448,0.051174496644295304
影展,61,0.05172413793103448,0.051174496644295304
极慢,61,0.05172413793103448,0.051174496644295304
处女作,61,0.05172413793103448,0.051174496644295304
男性,61,0.05172413793103448,0.051174496644295304
那句,61,0.05172413793103448,0.051174496644295304
山路,61,0.05172413793103448,0.051174496644295304
劳作,61,0.05172413793103448,0.051174496644295304
结尾,61,0.05172413793103448,0.051174496644295304
细节,61,0.05172413793103448,0.051174496644295304
共情,61,0.05172413793103448,0.051174496644295304
全片,61,0.05172413793103448,0.051174496644295304
童年,61,0.05172413793103448,0.051174496644295304
时刻,61,0.05172413793103448,0.051174496644295304
整部,61,0.05172413793103448,0.051174496644295304
剪辑,61,0.05172413793103448,0.051174496644295304
追着,61,0.05172413793103448,0.051174496644295304
平铺直叙,61,0.05172413793103448,0.051174496644295304
困在,61,0.05172413793103448,0.051174496644295304
感受,61,0.05172413793103448,0.051174496644295304
流逝,61,0.05172413793103448,0.051174496644295304
残忍,61,0.05172413793103448,0.051174496644295304
第五日,61,0.05172413793103448,0.051174496644295304
生与死,61,0.05172413793103448,0.051174496644295304
质感,61,0.05172413793103448,0.051174496644295304
父权,61,0.05172413793103448,0.051174496644295304
短评,61,0.05172413793103448,0.051174496644295304
虫鸣,61,0.05172413793103448,0.051174496644295304
农村妇女,61,0.05172413793103448,0.051174496644295304
花圈,61,0.05172413793103448,0.051174496644295304
老家,61,0.05172413793103448,0.051174496644295304
湖南,61,0.05172413793103448,0.051174496644295304
知道,61,0.05172413793103448,0.051174496644295304
