word,count,weight,proportion
佩佩,1887,1.0,1.0
香港,1424,0.7547169811320755,0.7546369899311076
阿豪,1139,0.6037735849056604,0.6036036036036037
春天,1032,0.5471698113207547,0.5468998410174881
青春,854,0.4528301886792453,0.45257021727609964
青春片,783,0.41509433962264153,0.4149443561208267
闺蜜,712,0.37735849056603776,0.3773184949655538
深圳,640,0.33962264150943394,0.33916269210386857
Jo,605,0.32075471698113206,0.32061473237943827
水客,605,0.32075471698113206,0.32061473237943827
花姐,605,0.32075471698113206,0.32061473237943827
母亲,569,0.3018867924528302,0.3015368309485957
鲨鱼,427,0.22641509433962265,0.22628510863804982
少女,427,0.22641509433962265,0.22628510863804982
身份,427,0.22641509433962265,0.22628510863804982
走私,427,0.22641509433962265,0.22628510863804982
妈妈,391,0.20754716981132076,0.2072072072072072
女儿,284,0.1509433962264151,0.1505034446210917
单非,284,0.1509433962264151,0.1505034446210917
黄尧,284,0.1509433962264151,0.1505034446210917
手机,284,0.1509433962264151,0.1505034446210917
暧昧,284,0.1509433962264151,0.1505034446210917
生活,284,0.1509433962264151,0.1505034446210917
父亲,249,0.1320754716981132,0.13195548489666137
镜头,249,0.1320754716981132,0.13195548489666137
倪虹洁,249,0.1320754716981132,0.13195548489666137
人物,249,0.1320754716981132,0.13195548489666137
成长,249,0.1320754716981132,0.13195548489666137
关系,249,0.1320754716981132,0.13195548489666137
看雪,249,0.1320754716981132,0.13195548489666137
男主,213,0.11320754716981132,0.11287758346581876
青春期,213,0.11320754716981132,0.11287758346581876
过关,213,0.11320754716981132,0.11287758346581876
下雪,213,0.11320754716981132,0.11287758346581876
观众,213,0.11320754716981132,0.11287758346581876
女孩,213,0.11320754716981132,0.11287758346581876
鱼缸,178,0.09433962264150944,0.09432962374138845
母女,178,0.09433962264150944,0.09432962374138845
水货,178,0.09433962264150944,0.09432962374138845
定格,178,0.09433962264150944,0.09432962374138845
好看,178,0.09433962264150944,0.09432962374138845
粤语,178,0.09433962264150944,0.09432962374138845
友情,178,0.09433962264150944,0.09432962374138845
两人,178,0.09433962264150944,0.09432962374138845
走水,178,0.09433962264150944,0.09432962374138845
朋友,178,0.09433962264150944,0.09432962374138845
大陆,178,0.09433962264150944,0.09432962374138845
海关,178,0.09433962264150944,0.09432962374138845
戏份,142,0.07547169811320754,0.07525172231054585
刘子,142,0.07547169811320754,0.07525172231054585
小姑娘,142,0.07547169811320754,0.07525172231054585
父母,142,0.07547169811320754,0.07525172231054585
孙阳,142,0.07547169811320754,0.07525172231054585
处女作,142,0.07547169811320754,0.07525172231054585
视角,142,0.07547169811320754,0.07525172231054585
陆港,142,0.07547169811320754,0.07525172231054585
白雪,142,0.07547169811320754,0.07525172231054585
二奶,142,0.07547169811320754,0.07525172231054585
深港,142,0.07547169811320754,0.07525172231054585
家庭,142,0.07547169811320754,0.07525172231054585
华语,106,0.05660377358490566,0.05617382087970323
堕胎,106,0.05660377358490566,0.05617382087970323
结尾,106,0.05660377358490566,0.05617382087970323
启智,106,0.05660377358490566,0.05617382087970323
一幕,106,0.05660377358490566,0.05617382087970323
像是,106,0.05660377358490566,0.05617382087970323
女主角,106,0.05660377358490566,0.05617382087970323
片子,106,0.05660377358490566,0.05617382087970323
打麻将,106,0.05660377358490566,0.05617382087970323
港深,106,0.05660377358490566,0.05617382087970323
文艺片,106,0.05660377358490566,0.05617382087970323
男朋友,106,0.05660377358490566,0.05617382087970323
日本,106,0.05660377358490566,0.05617382087970323
现实,106,0.05660377358490566,0.05617382087970323
港片,106,0.05660377358490566,0.05617382087970323
演员,106,0.05660377358490566,0.05617382087970323
两地,106,0.05660377358490566,0.05617382087970323
带货,106,0.05660377358490566,0.05617382087970323
爸爸,106,0.05660377358490566,0.05617382087970323
认同,106,0.05660377358490566,0.05617382087970323
偷运,106,0.05660377358490566,0.05617382087970323
大海,106,0.05660377358490566,0.05617382087970323
自我,106,0.05660377358490566,0.05617382087970323
主角,106,0.05660377358490566,0.05617382087970323
小混混,106,0.05660377358490566,0.05617382087970323
根本,71,0.03773584905660377,0.03762586115527292
疏离,71,0.03773584905660377,0.03762586115527292
逼仄,71,0.03773584905660377,0.03762586115527292
矛盾,71,0.03773584905660377,0.03762586115527292
有点,71,0.03773584905660377,0.03762586115527292
第一次,71,0.03773584905660377,0.03762586115527292
穿梭,71,0.03773584905660377,0.03762586115527292
港人,71,0.03773584905660377,0.03762586115527292
胶带,71,0.03773584905660377,0.03762586115527292
看片,71,0.03773584905660377,0.03762586115527292
爱情,71,0.03773584905660377,0.03762586115527292
狗血,71,0.03773584905660377,0.03762586115527292
桥段,71,0.03773584905660377,0.03762586115527292
港台,71,0.03773584905660377,0.03762586115527292
懵懂,71,0.03773584905660377,0.03762586115527292
字幕,71,0.03773584905660377,0.03762586115527292
可惜,71,0.03773584905660377,0.03762586115527292
不够,71,0.03773584905660377,0.03762586115527292
大排档,71,0.03773584905660377,0.03762586115527292
干妈,71,0.03773584905660377,0.03762586115527292
女生,71,0.03773584905660377,0.03762586115527292
安检,71,0.03773584905660377,0.03762586115527292
男友,71,0.03773584905660377,0.03762586115527292
结局,71,0.03773584905660377,0.03762586115527292
情感,71,0.03773584905660377,0.03762586115527292
人生,71,0.03773584905660377,0.03762586115527292
孩子,71,0.03773584905660377,0.03762586115527292
很会,71,0.03773584905660377,0.03762586115527292
片尾,71,0.03773584905660377,0.03762586115527292
放生,71,0.03773584905660377,0.03762586115527292
和解,71,0.03773584905660377,0.03762586115527292
风景,71,0.03773584905660377,0.03762586115527292
